website,year,rental_type,rent_without_expenses,square_meters,zip_code,street,area,rooms
boligzonen.dk,2023,apartment,7995,59,8240,Møllehatten,Risskov,2
boligzonen.dk,2023,apartment,5100,30,8260,Christian X's Vej,Viby J,1
boligzonen.dk,2023,apartment,9508,78,8240,Kværnloftet,Risskov,2
boligzonen.dk,2023,apartment,12900,86,8000,Vester Allé,Aarhus C,3
boligzonen.dk,2023,apartment,15950,114,8000,Sonnesgade,Aarhus C,4
boligzonen.dk,2023,apartment,9395,86,8240,Brassøvej,Risskov,4
boligzonen.dk,2023,apartment,13148,101,8000,Vesterbro Torv,Aarhus C,3
boligzonen.dk,2023,apartment,5900,34,8240,Kongevellen,Risskov,1
boligzonen.dk,2023,apartment,7400,46,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,14975,133,8000,Ryesgade,Aarhus C,4
boligzonen.dk,2023,apartment,13350,87,8000,Søren Frichs Vej,Aarhus C,3
boligzonen.dk,2023,apartment,7100,51,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,7300,51,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,8600,78,8240,Arresøvej,Risskov,3
boligzonen.dk,2023,apartment,7900,42,8200,Gøteborg Allé,Aarhus N,1
boligzonen.dk,2023,apartment,5400,34,8240,Kongevellen,Risskov,1
boligzonen.dk,2023,apartment,7500,50,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,5700,37,8240,Arresøvej,Risskov,1
boligzonen.dk,2023,apartment,8200,66,8240,Arresøvej,Risskov,3
boligzonen.dk,2023,apartment,11150,90,8000,Sonnesgade,Aarhus C,3
boligzonen.dk,2023,apartment,11598,86,8200,Katrinebjergvej,Aarhus N,3
boligzonen.dk,2023,apartment,6650,40,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,6350,39,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,5800,34,8240,Kongevellen,Risskov,1
boligzonen.dk,2023,apartment,9900,65,8200,Trøjborgvej,Aarhus N,3
boligzonen.dk,2023,apartment,8600,60,8240,Børglumvej,Risskov,3
boligzonen.dk,2023,apartment,12600,105,8000,Dalgas Avenue,Aarhus C,3
boligzonen.dk,2023,room,18500,178,8260,Fredensborgparken,Viby J,4
boligzonen.dk,2023,apartment,6200,37,8260,Christian X's Vej,Viby J,1
boligzonen.dk,2023,apartment,11650,90,8000,Sonnesgade,Aarhus C,3
boligzonen.dk,2023,apartment,5800,40,8240,Arresøvej,Risskov,1
boligzonen.dk,2023,apartment,7200,48,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,10200,75,8240,Kongevellen,Risskov,3
boligzonen.dk,2023,apartment,9395,92,8200,Vistihøjen,Aarhus N,3
boligzonen.dk,2023,apartment,11200,100,8240,Tranekærvej,Risskov,2
boligzonen.dk,2023,apartment,8800,75,8240,Arresøvej,Risskov,3
boligzonen.dk,2023,apartment,6700,42,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,9495,93,8240,Borresøvej,Risskov,3
boligzonen.dk,2023,apartment,5750,37,8240,Arresøvej,Risskov,1
boligzonen.dk,2023,apartment,9195,88,8240,Borresøvej,Risskov,3
boligzonen.dk,2023,apartment,11900,105,8260,Engtoften,Viby J,4
boligzonen.dk,2023,apartment,10195,98,8240,Engsøvej,Risskov,4
boligzonen.dk,2023,apartment,5950,34,8230,Søren Frichs Vej,Åbyhøj,1
boligzonen.dk,2023,apartment,9900,76,8240,Bytoften,Risskov,1
boligzonen.dk,2023,apartment,8000,56,8200,Møllevangs Allé,Aarhus N,2
boligzonen.dk,2023,apartment,12500,105,8270,Stenvej,Højbjerg,4
boligzonen.dk,2023,apartment,9500,82,8000,Vesterport,Aarhus C,2
boligzonen.dk,2023,apartment,9700,67,8000,Kirkegårdsvej,Aarhus C,2
boligzonen.dk,2023,apartment,7600,50,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,4950,35,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,11100,100,8240,Vikærsvej,Risskov,2
boligzonen.dk,2023,apartment,6650,37,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,6650,35,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,5950,39,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,5950,38,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,5750,37,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,5750,38,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,5950,41,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,5750,41,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,5950,40,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,5750,37,8240,Arresøvej,Risskov,1
boligzonen.dk,2023,apartment,10195,90,8260,Viby Torv,Viby J,3
boligzonen.dk,2023,apartment,13150,113,8230,Lokesvej,Åbyhøj,3
boligzonen.dk,2023,apartment,7300,53,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,room,10000,77,8210,Haslegårdsvej,Aarhus V,1
boligzonen.dk,2023,apartment,8495,63,8240,brassøvej,Risskov,3
boligzonen.dk,2023,apartment,8495,56,8000,Tage-Hansens Gade,Aarhus C,2
boligzonen.dk,2023,apartment,7300,53,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,7700,50,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,9600,68,8240,Kongevellen,Risskov,3
boligzonen.dk,2023,apartment,13300,86,8000,Sonnesgade,Aarhus C,4
boligzonen.dk,2023,apartment,6150,35,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,7300,50,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,12114,112,8260,Christian X's Vej,Viby J,4
boligzonen.dk,2023,apartment,5900,37,8240,Brassøvej,Risskov,1
boligzonen.dk,2023,apartment,5700,43,8240,Arresøvej,Risskov,1
boligzonen.dk,2023,apartment,5100,30,8260,Christian X's Vej,Viby J,1
boligzonen.dk,2023,apartment,5950,34,8230,Søren Frichs Vej,Åbyhøj,1
boligzonen.dk,2023,apartment,6700,38,8200,Trøjborgvej,Aarhus N,1
boligzonen.dk,2023,apartment,9975,75,8240,Arresøvej,Risskov,3
boligzonen.dk,2023,apartment,9400,67,8200,Trøjborgvej,Aarhus N,3
boligzonen.dk,2023,apartment,11500,97,8260,Kaj Munks Vej,Viby J,4
boligzonen.dk,2023,apartment,9395,88,8240,Borresøvej,Risskov,3
boligzonen.dk,2023,apartment,7375,52,8200,Tulipanlunden,Aarhus N,2
boligzonen.dk,2023,apartment,8450,65,8240,Møllehatten,Risskov,2
boligzonen.dk,2023,apartment,5700,39,8240,Arresøvej,Risskov,1
boligzonen.dk,2023,apartment,6150,38,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,5650,37,8240,Arresøvej,Risskov,1
boligzonen.dk,2023,apartment,10990,66,8000,Vestergade,Aarhus C,3
boligzonen.dk,2023,apartment,11795,102,8240,Skejbyvej,Risskov,4
boligzonen.dk,2023,apartment,7500,54,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,6900,35,8200,Trøjborgvej,Aarhus N,1
boligzonen.dk,2023,apartment,9995,84,8000,Skanderborgvej,Aarhus C,3
boligzonen.dk,2023,apartment,7200,54,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,5300,34,8240,Kongevellen,Risskov,1
boligzonen.dk,2023,apartment,10400,75,8240,Kongevellen,Risskov,3
boligzonen.dk,2023,apartment,7100,50,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,8600,64,8240,Kongevellen,Risskov,3
boligzonen.dk,2023,apartment,7195,48,8200,Tulipanlunden,Aarhus N,3
boligzonen.dk,2023,apartment,11500,104,8240,Vikærsvej,Risskov,4
boligzonen.dk,2023,apartment,5700,38,8240,Arresøvej,Risskov,1
boligzonen.dk,2023,apartment,13342,111,8260,Engtoften,Viby J,4
boligzonen.dk,2023,apartment,7400,46,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,10800,85,8240,Vindrosen,Risskov,1
boligzonen.dk,2023,apartment,10590,97,8240,Broloftet,Risskov,3
boligzonen.dk,2023,apartment,8695,69,8270,Oddervej,Højbjerg,2
boligzonen.dk,2023,apartment,6975,52,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,10685,85,8240,Eya Jensens Gade,Risskov,4
boligzonen.dk,2023,apartment,5900,37,8240,Kongevellen,Risskov,1
boligzonen.dk,2023,apartment,5950,40,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,7600,53,8000,Vesterport,Aarhus C,1
boligzonen.dk,2023,apartment,6975,51,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,8600,76,8240,Arresøvej,Risskov,3
boligzonen.dk,2023,apartment,8800,78,8240,Arresøvej,Risskov,3
boligzonen.dk,2023,apartment,6173,49,8240,Eya Jensens Gade,Risskov,2
boligzonen.dk,2023,apartment,7723,60,8240,Eya Jensens Gade,Risskov,2
boligzonen.dk,2023,apartment,12595,85,8000,Sonnesgade,Aarhus C,4
boligzonen.dk,2023,apartment,13995,114,8000,Sonnesgade,Aarhus C,4
boligzonen.dk,2023,apartment,6360,50,8240,Eya Jensens Gade,Risskov,2
boligzonen.dk,2023,apartment,13800,86,8000,Sonnesgade,Aarhus C,4
boligzonen.dk,2023,apartment,11350,80,8240,Brassøvej,Risskov,3
boligzonen.dk,2023,apartment,10500,75,8240,Kongevellen,Risskov,3
boligzonen.dk,2023,apartment,11964,78,8200,Katrinebjergvej,Aarhus N,3
boligzonen.dk,2023,apartment,10995,98,8240,Broloftet,Risskov,4
boligzonen.dk,2023,apartment,9295,93,8240,Borresøvej,Risskov,3
boligzonen.dk,2023,apartment,10795,98,8240,Broloftet,Risskov,4
boligzonen.dk,2023,apartment,5500,34,8240,Kongevellen,Risskov,1
boligzonen.dk,2023,apartment,7200,48,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,6975,51,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,7375,54,8200,Tulipanhaven,Aarhus N,2
boligzonen.dk,2023,apartment,7500,54,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,5950,41,8240,Arresøvej,Risskov,1
boligzonen.dk,2023,apartment,5700,39,8240,Arresøvej,Risskov,1
boligzonen.dk,2023,apartment,5600,37,8240,Arresøvej,Risskov,1
boligzonen.dk,2023,apartment,8900,73,8240,Arresøvej,Risskov,3
boligzonen.dk,2023,apartment,8150,62,8240,Brassøvej,Risskov,3
boligzonen.dk,2023,apartment,6650,41,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,6350,40,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,6350,35,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,5950,36,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,5950,38,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,4950,35,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,5750,35,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,4950,33,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,7500,51,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,7100,46,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,8500,64,8240,Kongevellen,Risskov,3
boligzonen.dk,2023,apartment,5500,34,8240,Kongevellen,Risskov,1
boligzonen.dk,2023,apartment,7600,53,8000,Vesterport,Aarhus C,1
boligzonen.dk,2023,apartment,7200,49,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,8900,70,8200,INDFLYTNINGSKLAR - Randersvej,Aarhus N,2
boligzonen.dk,2023,apartment,11404,86,8200,Katrinebjergvej,Aarhus N,3
boligzonen.dk,2023,apartment,10000,89,8240,Borresøvej,Risskov,3
boligzonen.dk,2023,apartment,7887,64,8200,Tulipanlunden,Aarhus N,3
boligzonen.dk,2023,apartment,4950,30,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,10095,97,8240,Møllehatten,Risskov,3
boligzonen.dk,2023,apartment,13204,100,8000,Fynsgade,Aarhus C,3
boligzonen.dk,2023,apartment,9400,78,8240,Arresøvej,Risskov,3
boligzonen.dk,2023,apartment,5750,37,8240,Brassøvej,Risskov,1
boligzonen.dk,2023,apartment,6900,35,8200,Trøjborgvej,Aarhus N,1
boligzonen.dk,2023,apartment,9300,68,8240,Kongevellen,Risskov,3
boligzonen.dk,2023,apartment,7500,51,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,5700,34,8240,Kongevellen,Risskov,1
boligzonen.dk,2023,apartment,5300,34,8240,Kongevellen,Risskov,1
boligzonen.dk,2023,apartment,7300,49,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,8800,80,8240,Vikærsvej,Risskov,3
boligzonen.dk,2023,apartment,5950,34,8230,Søren Frichs Vej,Åbyhøj,1
boligzonen.dk,2023,apartment,8500,52,8230,Søren Frichs Vej,Åbyhøj,2
boligzonen.dk,2023,apartment,7900,71,8240,Arresøvej,Risskov,3
boligzonen.dk,2023,apartment,5950,35,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,8800,53,8230,Søren Frichs Vej,Åbyhøj,2
boligzonen.dk,2023,apartment,7100,36,8200,Trøjborgvej,Aarhus N,1
boligzonen.dk,2023,apartment,10595,98,8240,Brassøvej,Risskov,4
boligzonen.dk,2023,apartment,7400,49,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,7600,50,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,5100,29,8260,Christian X's Vej,Viby J,1
boligzonen.dk,2023,apartment,7643,60,8240,Eya Jensens Gade,Risskov,2
boligzonen.dk,2023,apartment,6650,40,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,6500,42,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,12340,89,8200,Tordenskjoldsgade,Aarhus N,3
boligzonen.dk,2023,apartment,7300,53,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,7100,50,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,7955,73,8260,Onsholtvej,Viby J,3
boligzonen.dk,2023,apartment,9000,64,8240,Kongevellen,Risskov,3
boligzonen.dk,2023,apartment,5900,37,8240,Kongevellen,Risskov,1
boligzonen.dk,2023,apartment,5600,34,8240,Kongevellen,Risskov,1
boligzonen.dk,2023,apartment,10101,85,8240,Doris Kæraas Gade,Risskov,4
boligzonen.dk,2023,apartment,9995,86,8240,Eya Jensens Gade,Risskov,4
boligzonen.dk,2023,apartment,6300,42,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,5700,39,8240,Arresøvej,Risskov,1
boligzonen.dk,2023,apartment,5700,37,8240,Arresøvej,Risskov,1
boligzonen.dk,2023,apartment,7695,58,8240,Borresøvej,Risskov,2
boligzonen.dk,2023,apartment,6650,36,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,4950,35,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,9837,87,8240,Skejbyvej,Risskov,3
boligzonen.dk,2023,apartment,8900,68,8240,Arresøvej,Risskov,3
boligzonen.dk,2023,apartment,10800,66,8000,Thorvaldsensgade,Aarhus C,3
boligzonen.dk,2023,apartment,7955,73,8260,Onsholtvej,Viby J,3
boligzonen.dk,2023,apartment,15250,114,8000,Sonnesgade,Aarhus C,4
boligzonen.dk,2023,apartment,9550,59,8000,Sonnesgade,Aarhus C,2
boligzonen.dk,2023,apartment,11438,86,8200,Katrinebjergvej,Aarhus N,3
boligzonen.dk,2023,apartment,8800,78,8240,Kværnloftet,Risskov,2
boligzonen.dk,2023,apartment,8300,66,8240,Arresøvej,Risskov,3
boligzonen.dk,2023,apartment,7600,54,8240,Brassøvej,Risskov,2
boligzonen.dk,2023,apartment,8100,58,8240,Arresøvej,Risskov,3
boligzonen.dk,2023,apartment,5650,37,8240,Arresøvej,Risskov,1
boligzonen.dk,2023,apartment,5850,40,8240,Arresøvej,Risskov,1
boligzonen.dk,2023,apartment,5200,34,8240,Kongevellen,Risskov,1
boligzonen.dk,2023,apartment,7400,50,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,9395,92,8200,Vistihøjen,Aarhus N,3
boligzonen.dk,2023,apartment,7300,53,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,8800,66,8000,Finderupvej,Aarhus C,2
boligzonen.dk,2023,apartment,8900,69,8000,Finderupvej,Aarhus C,2
boligzonen.dk,2023,apartment,7750,56,8200,Møllevangs Allé,Aarhus N,2
boligzonen.dk,2023,apartment,8095,67,8240,Møllehatten,Risskov,2
boligzonen.dk,2023,apartment,12493,89,8240,Solbakken,Risskov,3
boligzonen.dk,2023,apartment,8095,69,8240,Møllehatten,Risskov,2
boligzonen.dk,2023,apartment,11500,104,8240,Vikærsvej,Risskov,4
boligzonen.dk,2023,apartment,7300,53,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,7300,56,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,7500,51,8240,Brassøvej,Risskov,2
boligzonen.dk,2023,apartment,7100,54,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,7800,52,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,7400,48,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,12900,86,8000,Vester Allé,Aarhus C,3
boligzonen.dk,2023,apartment,7683,64,8240,Eya Jensens Gade,Risskov,2
boligzonen.dk,2023,apartment,5750,41,8240,Arresøvej,Risskov,1
boligzonen.dk,2023,apartment,7500,50,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,8400,63,8240,Arresøvej,Risskov,3
boligzonen.dk,2023,apartment,10300,64,8000,Peter Sabroes Gade,Aarhus C,2
boligzonen.dk,2023,apartment,7100,51,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,9368,85,8260,Vestergårdsringen,Viby J,2
boligzonen.dk,2023,apartment,7200,46,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,7300,48,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,9700,70,8240,Kongevellen,Risskov,3
boligzonen.dk,2023,apartment,7100,48,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,7100,49,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,11195,85,8240,Møllehatten,Risskov,4
boligzonen.dk,2023,apartment,6650,38,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,6350,35,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,6650,37,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,6150,41,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,5950,35,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,5950,36,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,5750,41,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,4950,36,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,5950,41,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,12400,114,8260,Engtoften,Viby J,4
boligzonen.dk,2023,apartment,7100,54,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,10300,75,8240,Kongevellen,Risskov,3
boligzonen.dk,2023,apartment,7400,49,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,7500,52,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,7990,65,8240,Vikærsvej,Risskov,3
boligzonen.dk,2023,apartment,6700,40,8230,Søren Frichs Vej,Åbyhøj,1
boligzonen.dk,2023,apartment,7100,51,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,8600,75,8240,Arresøvej,Risskov,3
boligzonen.dk,2023,apartment,6975,51,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,7300,51,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,7895,64,8240,Møllehatten,Risskov,2
boligzonen.dk,2023,apartment,8895,83,8240,Møllehatten,Risskov,2
boligzonen.dk,2023,apartment,13342,111,8260,Engtoften,Viby J,4
boligzonen.dk,2023,apartment,10500,77,8260,Engtoften,Viby J,2
boligzonen.dk,2023,apartment,7777,61,8240,Eya Jensens Gade,Risskov,3
boligzonen.dk,2023,apartment,7400,48,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,5950,36,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,7900,71,8240,Arresøvej,Risskov,3
boligzonen.dk,2023,apartment,8300,64,8240,Kongevellen,Risskov,3
boligzonen.dk,2023,apartment,10900,87,8000,Finderupvej,Aarhus C,3
boligzonen.dk,2023,apartment,7100,36,8200,Trøjborgvej,Aarhus N,1
boligzonen.dk,2023,apartment,11038,86,8200,Katrinebjergvej,Aarhus N,2
boligzonen.dk,2023,apartment,10975,110,8240,Kamma Klitgårds Gade,Risskov,4
boligzonen.dk,2023,apartment,8600,72,8240,Arresøvej,Risskov,3
boligzonen.dk,2023,apartment,5650,37,8240,Arresøvej,Risskov,1
boligzonen.dk,2023,apartment,9400,59,8000,Sonnesgade,Aarhus C,2
boligzonen.dk,2023,apartment,5400,34,8240,Kongevellen,Risskov,1
boligzonen.dk,2023,apartment,8650,56,8230,Lokesvej,Åbyhøj,1
boligzonen.dk,2023,apartment,5300,29,8260,Christian X's Vej,Viby J,1
boligzonen.dk,2023,apartment,6700,40,8230,Søren Frichs Vej,Åbyhøj,1
boligzonen.dk,2023,apartment,7300,46,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,7400,52,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,7300,52,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,5950,36,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,7095,54,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,9900,64,8000,Vestergade,Aarhus C,2
boligzonen.dk,2023,apartment,8350,45,8200,Hvidkløvervej,Aarhus N,2
boligzonen.dk,2023,apartment,8500,53,8230,Søren Frichs Vej,Åbyhøj,2
boligzonen.dk,2023,apartment,10500,81,8240,Harald Selmers Vej,Risskov,2
boligzonen.dk,2023,apartment,12150,105,8230,Lokesvej,Åbyhøj,3
boligzonen.dk,2023,apartment,15495,125,8000,Vester Allé,Aarhus C,3
boligzonen.dk,2023,apartment,8300,64,8240,Kongevellen,Risskov,3
boligzonen.dk,2023,apartment,5950,34,8230,Søren Frichs Vej,Åbyhøj,1
boligzonen.dk,2023,apartment,8300,51,8230,Søren Frichs Vej,Åbyhøj,2
boligzonen.dk,2023,apartment,8500,53,8230,Søren Frichs Vej,Åbyhøj,2
boligzonen.dk,2023,apartment,10850,107,8260,Højgårdsvej,Viby J,3
boligzonen.dk,2023,apartment,9100,60,8200,Trøjborgvej,Aarhus N,3
boligzonen.dk,2023,apartment,7100,51,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,9500,67,8000,Kirkegårdsvej,Aarhus C,2
boligzonen.dk,2023,apartment,9900,65,8200,Trøjborgvej,Aarhus N,3
boligzonen.dk,2023,apartment,15000,110,8000,Dagmar Petersens Gade,Aarhus C,3
boligzonen.dk,2023,apartment,9250,81,8240,Harald Selmers Vej,Risskov,2
boligzonen.dk,2023,apartment,9800,68,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,5650,37,8240,Arresøvej,Risskov,1
boligzonen.dk,2023,apartment,8800,72,8240,Arresøvej,Risskov,3
boligzonen.dk,2023,apartment,9900,85,8260,Engtoften,Viby J,3
boligzonen.dk,2023,apartment,8900,71,8000,Finderupvej,Aarhus C,2
boligzonen.dk,2023,apartment,4950,33,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,12975,105,8230,Lokesvej,Åbyhøj,3
boligzonen.dk,2023,apartment,9900,70,8000,Kirkegårdsvej,Aarhus C,2
boligzonen.dk,2023,apartment,11990,68,8000,Vestergade,Aarhus C,3
boligzonen.dk,2023,apartment,9550,67,8230,Lokesvej,Åbyhøj,2
boligzonen.dk,2023,apartment,13295,98,8000,Sdr. Ringgade,Aarhus C,3
boligzonen.dk,2023,apartment,11000,94,8200,INDFLYTNINGSKLAR - Randersvej,Aarhus N,3
boligzonen.dk,2023,apartment,7850,66,8240,Møllehatten,Risskov,2
boligzonen.dk,2023,apartment,9500,59,8000,Sonnesgade,Aarhus C,2
boligzonen.dk,2023,apartment,10900,94,8240,Vindrosen,Risskov,2
boligzonen.dk,2023,apartment,8900,68,8240,Arresøvej,Risskov,3
boligzonen.dk,2023,apartment,7100,50,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,6700,42,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,11404,86,8200,Katrinebjergvej,Aarhus N,3
boligzonen.dk,2023,apartment,8495,62,8240,Møllehatten,Risskov,2
boligzonen.dk,2023,apartment,5750,39,8240,Arresøvej,Risskov,1
boligzonen.dk,2023,apartment,7100,50,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,7400,49,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,9200,64,8240,Kongevellen,Risskov,3
boligzonen.dk,2023,apartment,7500,50,8240,Kongevellen,Risskov,2
boligzonen.dk,2023,apartment,5750,41,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,11600,98,8240,Broloftet,Risskov,4
boligzonen.dk,2023,apartment,10299,90,8240,Brassøvej,Risskov,4
boligzonen.dk,2023,apartment,4950,35,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,7563,60,8240,Eya Jensens Gade,Risskov,2
boligzonen.dk,2023,apartment,12325,105,8230,Lokesvej,Åbyhøj,3
boligzonen.dk,2023,apartment,8600,61,8240,Vikærsvej,Risskov,3
boligzonen.dk,2023,apartment,9100,73,8240,Vikærsvej,Risskov,3
boligzonen.dk,2023,apartment,8300,69,8240,Arresøvej,Risskov,3
boligzonen.dk,2023,apartment,7100,49,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,7100,51,8240,Arresøvej,Risskov,2
boligzonen.dk,2023,apartment,9895,91,8240,Brassøvej,Risskov,3
boligzonen.dk,2023,apartment,6650,38,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,6650,36,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,6650,36,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,6650,38,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,5950,38,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,6150,37,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,6650,41,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,6150,38,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,6650,39,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,6350,38,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,6350,37,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,6650,35,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,5950,39,8240,Vestre Strandallé,Risskov,1
boligzonen.dk,2023,apartment,6350,39,8240,Vestre Strandallé,Risskov,1
